title,description,category,published_at,polarity,subjectivity,label,fetch_timestamp,processed_title,processed_description,url
"Saturday Citations: Sweaty, remarkable humans; ocean level rise projections; closeup of a star in another galaxy - Phys.org","Since we last spoke, researchers at the University of Birmingham have defined the precise shape of a single photon (spoiler: roundish). Economists worry that Trump's grandiose deportation plans could lead to a recession. And astronomers report that the Milky …",health,2024-11-23T14:00:01Z,0.1095238095238095,0.3603174603174603,2,2024-11-25 00:36:31,saturday citations sweaty remarkable humans ocean level rise projections closeup of a star in another galaxy  physorg,since we last spoke researchers at the university of birmingham have defined the precise shape of a single photon spoiler roundish economists worry that trumps grandiose deportation plans could lead to a recession and astronomers report that the milky ,
Eat Too Much Sugar Last Night? Here's What Dietitians Recommend You Do Today - Yahoo Life,No drastic measures necessary!,health,2024-11-23T12:00:00Z,0.0,1.0,1,2024-11-25 00:36:31,eat too much sugar last night heres what dietitians recommend you do today  yahoo life,no drastic measures necessary,
"Weight loss drug users suddenly find themselves wasting more food, study says - WTOP","One in four people taking popular weight loss medications such as Ozempic, Wegovy and Mounjaro found themselves throwing more food in the trash after starting the drugs.",health,2024-11-23T10:19:16Z,0.275,0.5,2,2024-11-25 00:36:31,weight loss drug users suddenly find themselves wasting more food study says  wtop,one in four people taking popular weight loss medications such as ozempic wegovy and mounjaro found themselves throwing more food in the trash after starting the drugs,
Parkinson’s: Why This 62-Year-Old’s Early Signs Were Overlooked - Healthline,"Veronica Brown lived with chronic fatigue, depression, and anxiety for over 10 years before she learned they were early signs of Parkinson's disease. Here's how she found relief after diagnosis.",health,2024-11-23T09:28:27Z,0.1,0.3,1,2024-11-25 00:36:31,parkinsons why this 62yearolds early signs were overlooked  healthline,veronica brown lived with chronic fatigue depression and anxiety for over 10 years before she learned they were early signs of parkinsons disease heres how she found relief after diagnosis,
7 Things Doctors Wish Older Adults Would Do Daily - HuffPost,Physicians reveal the crucial habits that will easily improve your longevity — and it's never too late to start.,health,2024-11-23T08:00:03Z,0.0444444444444444,0.8111111111111112,1,2024-11-25 00:36:31,7 things doctors wish older adults would do daily  huffpost,physicians reveal the crucial habits that will easily improve your longevity  and its never too late to start,
Longevity: Daily walks could add years to your life - Medical News Today,"Every additional hour of walking per day could add up to 6 hours to a person's life, a recent study suggests, emphasizing the importance of staying active.",health,2024-11-23T06:07:54Z,-0.0666666666666666,0.425,1,2024-11-25 00:36:31,longevity daily walks could add years to your life  medical news today,every additional hour of walking per day could add up to 6 hours to a persons life a recent study suggests emphasizing the importance of staying active,
County health officials say negative test result doesn’t clear caterer in E. coli outbreak - Food Safety News,"State test results of lettuce thought to be linked to an outbreak of E. Coli infections in St. Louis County have come back negative, but officials say a",health,2024-11-23T05:07:45Z,-0.15,0.2,0,2024-11-25 00:36:31,county health officials say negative test result doesnt clear caterer in e coli outbreak  food safety news,state test results of lettuce thought to be linked to an outbreak of e coli infections in st louis county have come back negative but officials say a,
"Montana poultry flock diagnosed with avian flu, euthanized - NBC Montana",A Montana woman took to Facebook to report her poultry flock came down with avian influenza.Christy Cummings says state veterinarians made the diagnosis earlier,health,2024-11-23T02:56:16Z,-0.0777777777777777,0.3944444444444445,1,2024-11-25 00:36:31,montana poultry flock diagnosed with avian flu euthanized  nbc montana,a montana woman took to facebook to report her poultry flock came down with avian influenzachristy cummings says state veterinarians made the diagnosis earlier,
Russia says US using Taiwan to stir crisis in Asia,"""We see that Washington, in violation of the 'one China' principle that it recognises, is strengthening military-political contacts with Taipei under the...",general,2024-11-24T04:24:18Z,0.0,0.0,1,2024-11-25 00:36:31,russia says us using taiwan to stir crisis in asia,we see that washington in violation of the one china principle that it recognises is strengthening militarypolitical contacts with taipei under the,
America’s Rural Hospital Crisis Has Been Looming for Decades,"Rural hospital closures have major public health consequences, and the number shutting their doors continues to increase.",general,2024-11-19T20:15:13Z,0.0208333333333333,0.1888888888888888,1,2024-11-25 00:36:31,americas rural hospital crisis has been looming for decades,rural hospital closures have major public health consequences and the number shutting their doors continues to increase,
How Brands Can Act Responsibly During a Crisis,"It’s been 53 days since Hurricane Helene devastated my hometown of Asheville, but I’m going to level with you: I showered in a FEMA trailer this morning, so it’s still really hard to care about send rates and conversion optimization.",general,2024-11-19T20:00:49Z,-0.2916666666666667,0.5416666666666666,0,2024-11-25 00:36:31,how brands can act responsibly during a crisis,its been 53 days since hurricane helene devastated my hometown of asheville but im going to level with you i showered in a fema trailer this morning so its still really hard to care about send rates and conversion optimization,
Sweden’s Government-Issued Pamphlet for Surviving War Has a Long History,Russia's invasion of Ukraine has alarmed neighboring countries and Sweden's bringing back its guide to surviving war.,general,2024-11-23T16:00:37Z,0.0,0.0,1,2024-11-25 00:36:31,swedens governmentissued pamphlet for surviving war has a long history,russias invasion of ukraine has alarmed neighboring countries and swedens bringing back its guide to surviving war,
"Netflix's Fighting Debut Was a Disaster, and NFL Fans Are Worried","The streaming giant's Jake Paul-Mike Tyson fight was plagued with issues, leaving some to worry how the company will handle two NFL games on Christmas Day.",general,2024-11-19T17:21:00Z,0.0,1.0,1,2024-11-25 00:36:31,netflixs fighting debut was a disaster and nfl fans are worried,the streaming giants jake paulmike tyson fight was plagued with issues leaving some to worry how the company will handle two nfl games on christmas day,
"Bible found stuck on fence post, opened to book of Revelation after Helene disaster in North Carolina","As floodwater from Helene receded in western North Carolina, residents discovered a Bible that had become stuck on a fence post while opened to the book of...",general,2024-11-20T21:27:27Z,0.0,0.0,1,2024-11-25 00:36:31,bible found stuck on fence post opened to book of revelation after helene disaster in north carolina,as floodwater from helene receded in western north carolina residents discovered a bible that had become stuck on a fence post while opened to the book of,
Biden to send Congress an emergency funding bill for disaster relief,"The bill will be put forth ""in the coming days,"" a White House official said. The bill is meant to address funding shortages reported after a brutal storm season.",general,2024-11-18T10:28:05Z,-0.4375,0.5,0,2024-11-25 00:36:31,biden to send congress an emergency funding bill for disaster relief,the bill will be put forth in the coming days a white house official said the bill is meant to address funding shortages reported after a brutal storm season,
Five Scientifically Weird Things That Predict Disaster,"We’ve landed on a few reliable methods of predicting disaster: seismic activity, weather patterns, the announcement of a new Zack Snyder movie, etc.",general,2024-11-22T13:00:00Z,-0.0318181818181818,0.2772727272727273,1,2024-11-25 00:36:31,five scientifically weird things that predict disaster,weve landed on a few reliable methods of predicting disaster seismic activity weather patterns the announcement of a new zack snyder movie etc,
Brewery announces indefinite closure as ongoing threat brings fewer visitors and increases debts: 'It's going to be a difficult winter',A little-known consequence of this event and others like it is the cost to business owners and their employees.,general,2024-11-20T11:15:52Z,0.0,0.0,1,2024-11-25 00:36:31,brewery announces indefinite closure as ongoing threat brings fewer visitors and increases debts its going to be a difficult winter,a littleknown consequence of this event and others like it is the cost to business owners and their employees,
New cost for Casement Park drops to £270m,The projected price tag for redeveloping the west Belfast stadium has fallen from £300m.,general,2024-11-20T07:15:05Z,0.0,0.0,1,2024-11-25 00:36:31,new cost for casement park drops to 270m,the projected price tag for redeveloping the west belfast stadium has fallen from 300m,
OpenAI Accidentally Deleted Potential Evidence in New York Times Copyright Lawsuit,"An anonymous reader shares a report: Lawyers for The New York Times and Daily News, which are suing OpenAI for allegedly scraping their works to train its AI models without permission, say OpenAI engineers accidentally deleted data potentially relevant to the…",general,2024-11-21T14:04:00Z,0.1090909090909091,0.3636363636363636,2,2024-11-25 00:36:31,openai accidentally deleted potential evidence in new york times copyright lawsuit,an anonymous reader shares a report lawyers for the new york times and daily news which are suing openai for allegedly scraping their works to train its ai models without permission say openai engineers accidentally deleted data potentially relevant to the,
